,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
61398,2023,SE,FT,Security Engineer,212800,USD,212800,US,0,US,L
61399,2023,SE,FT,Security Engineer,135500,USD,135500,US,0,US,L
61400,2023,MI,FT,Security Engineer,232800,USD,232800,US,0,US,L
61401,2023,MI,FT,Security Engineer,136000,USD,136000,US,0,US,L
61402,2023,SE,FT,Information Security Analyst,100000,USD,100000,US,0,US,M
61403,2023,SE,FT,Information Security Analyst,90000,USD,90000,US,0,US,M
61404,2023,SE,FT,Cyber Security Specialist,240000,PLN,55878,PL,100,PL,L
61405,2023,SE,FT,Security Engineer,204500,USD,204500,US,0,US,M
61406,2023,SE,FT,Security Engineer,142200,USD,142200,US,0,US,M
61407,2023,SE,FT,Security Engineer,362500,USD,362500,US,0,US,M
61408,2023,SE,FT,Security Engineer,296600,USD,296600,US,0,US,M
61409,2023,SE,FT,Security Engineer,229550,USD,229550,US,0,US,M
61410,2023,SE,FT,Security Engineer,141900,USD,141900,US,0,US,M
61411,2023,EX,FT,Information Security Officer,222000,USD,222000,US,0,US,L
61412,2023,EX,FT,Information Security Officer,178000,USD,178000,US,0,US,L
61413,2023,EX,FT,Information Security Officer,240000,USD,240000,US,0,US,L
61414,2023,EX,FT,Information Security Officer,192000,USD,192000,US,0,US,L
61415,2023,SE,FT,Security Researcher,225500,USD,225500,US,0,US,M
61416,2023,SE,FT,Security Researcher,139400,USD,139400,US,0,US,M
61417,2023,EN,FT,Security Engineer,60000,EUR,64781,LV,0,LV,M
61418,2023,EN,FT,Security Engineer,50000,EUR,53984,LV,0,LV,M
61419,2023,SE,FT,Compliance Specialist,101000,USD,101000,US,100,US,M
61420,2023,SE,FT,Compliance Specialist,94000,USD,94000,US,100,US,M
61421,2023,SE,FT,Security Engineer,247600,USD,247600,US,0,US,L
61422,2023,SE,FT,Security Engineer,136000,USD,136000,US,0,US,L
61423,2023,SE,FT,Security Engineer,185000,USD,185000,US,100,US,M
61424,2023,SE,FT,Security Engineer,160000,USD,160000,US,100,US,M
61425,2023,SE,FT,Information Security Analyst,175000,USD,175000,US,0,US,M
61426,2023,SE,FT,Information Security Analyst,125000,USD,125000,US,0,US,M
61427,2023,SE,FT,Security Analyst,198900,USD,198900,US,100,US,M
61428,2023,SE,FT,Security Analyst,75000,USD,75000,US,100,US,M
61429,2023,SE,FT,Security Engineer,316000,USD,316000,US,0,US,M
61430,2023,SE,FT,Security Engineer,202000,USD,202000,US,0,US,M
61431,2023,MI,FT,Security Consultant,112000,USD,112000,US,100,US,M
61432,2023,MI,FT,Security Consultant,64000,USD,64000,US,100,US,M
61433,2023,SE,FT,Security Engineer,202400,USD,202400,US,100,US,M
61434,2023,SE,FT,Security Engineer,147200,USD,147200,US,100,US,M
61435,2023,SE,FT,Security Engineer,190000,USD,190000,US,0,US,M
61436,2023,SE,FT,Security Engineer,107000,USD,107000,US,0,US,M
61437,2023,SE,FT,Security Operations Engineer,197772,USD,197772,US,100,US,M
61438,2023,SE,FT,Security Operations Engineer,171976,USD,171976,US,100,US,M
61439,2023,EN,FT,Cyber Security Analyst,70000,USD,70000,US,0,US,L
61440,2023,SE,FT,Security Analyst,90600,USD,90600,US,100,US,M
61441,2023,SE,FT,Security Analyst,72500,USD,72500,US,100,US,M
61442,2023,SE,FT,Compliance Manager,153600,USD,153600,US,0,US,M
61443,2023,SE,FT,Compliance Manager,100500,USD,100500,US,0,US,M
61444,2023,SE,FT,DevSecOps Engineer,160000,USD,160000,US,0,US,M
61445,2023,SE,FT,DevSecOps Engineer,130000,USD,130000,US,0,US,M
61446,2023,EX,FT,Security Engineer,360000,USD,360000,US,0,US,M
61447,2023,EX,FT,Security Engineer,285000,USD,285000,US,0,US,M
61448,2023,SE,FT,Security Engineer,190000,USD,190000,US,100,US,M
61449,2023,SE,FT,Security Engineer,140000,USD,140000,US,100,US,M
61450,2023,SE,FT,Information Security Program Manager,252000,USD,252000,US,100,US,M
61451,2023,SE,FT,Information Security Program Manager,151200,USD,151200,US,100,US,M
61452,2023,SE,FT,Security Engineer,211900,USD,211900,US,100,US,M
61453,2023,SE,FT,Security Engineer,160080,USD,160080,US,100,US,M
61454,2023,SE,FT,Security Engineer,300000,USD,300000,US,0,US,M
61455,2023,SE,FT,Security Engineer,123000,USD,123000,US,0,US,M
61456,2023,SE,FT,Information Security Analyst,60000,GBP,73824,GB,100,GB,M
61457,2023,SE,FT,Information Security Analyst,50000,GBP,61520,GB,100,GB,M
61458,2023,SE,FT,Security Engineer,175000,USD,175000,US,0,US,M
61459,2023,SE,FT,Security Engineer,90000,USD,90000,US,0,US,M
61460,2023,SE,FT,Security Engineer,150000,USD,150000,US,100,US,M
61461,2023,SE,FT,Security Engineer,100000,USD,100000,US,100,US,M
61462,2023,SE,FT,Security Engineer,127188,USD,127188,US,0,US,M
61463,2023,SE,FT,Security Engineer,100756,USD,100756,US,0,US,M
61464,2023,SE,FT,Security Engineer,245000,USD,245000,CA,100,CA,M
61465,2023,SE,FT,Security Engineer,230000,USD,230000,CA,100,CA,M
61466,2023,SE,FT,Cyber Security Specialist,250000,USD,250000,US,0,US,M
61467,2023,SE,FT,Cyber Security Specialist,190000,USD,190000,US,0,US,M
61468,2023,SE,FT,Security Engineer,170000,USD,170000,US,0,US,M
61469,2023,SE,FT,Security Engineer,120000,USD,120000,US,0,US,M
61470,2023,SE,FT,Security Engineer,225000,USD,225000,US,100,US,M
61471,2023,SE,FT,Security Engineer,125000,USD,125000,US,100,US,M
61472,2023,MI,FT,Staff Security Engineer,300000,USD,300000,US,100,US,M
61473,2023,SE,FT,Lead Information Security Engineer,152000,USD,152000,US,0,US,L
61474,2023,EN,FT,Cyber Security Analyst,60000,USD,60000,US,100,US,M
61475,2023,SE,FT,Security Engineer,75000,GBP,92280,GB,100,GB,M
61476,2023,SE,FT,Security Engineer,65000,GBP,79976,GB,100,GB,M
61477,2023,SE,FT,Security Engineer,383910,USD,383910,US,0,US,M
61478,2023,SE,FT,Security Engineer,315850,USD,315850,US,0,US,M
61479,2023,SE,FT,Information Security Manager,212000,USD,212000,US,100,US,M
61480,2023,SE,FT,Information Security Manager,162000,USD,162000,US,100,US,M
61481,2023,SE,FT,Security Engineer,383910,USD,383910,US,0,US,M
61482,2023,SE,FT,Security Engineer,315850,USD,315850,US,0,US,M
61483,2023,SE,FT,Security Engineer,383910,USD,383910,US,0,US,M
61484,2023,SE,FT,Security Engineer,315850,USD,315850,US,0,US,M
61485,2023,SE,FT,Security Engineer,212800,USD,212800,US,0,US,L
61486,2023,SE,FT,Security Engineer,135500,USD,135500,US,0,US,L
61487,2023,MI,FT,Security Engineer,135000,USD,135000,US,0,US,M
61488,2023,MI,FT,Security Engineer,125000,USD,125000,US,0,US,M
61489,2023,SE,FT,Security Engineer,143675,USD,143675,US,100,US,M
61490,2023,SE,FT,Security Engineer,107750,USD,107750,US,100,US,M
61491,2023,SE,FT,Security Engineer,165000,USD,165000,US,100,US,M
61492,2023,SE,FT,Security Engineer,140250,USD,140250,US,100,US,M
61493,2023,MI,FT,Software Reverse Engineer,150000,USD,150000,US,0,US,M
61494,2023,MI,FT,Software Reverse Engineer,135000,USD,135000,US,0,US,M
61495,2023,SE,FT,Security Engineer,247600,USD,247600,US,0,US,L
61496,2023,SE,FT,Security Engineer,136000,USD,136000,US,0,US,L
61497,2023,SE,FT,Information Security Analyst,100000,USD,100000,US,0,US,M
61498,2023,SE,FT,Information Security Analyst,90000,USD,90000,US,0,US,M
61499,2023,MI,FT,Incident Response Analyst,43000,EUR,46426,SK,50,JP,L
61500,2023,SE,FT,Incident Response Analyst,140000,USD,140000,US,0,US,M
61501,2023,SE,FT,Incident Response Analyst,125000,USD,125000,US,0,US,M
61502,2023,EN,FT,Security Analyst,122000,USD,122000,US,0,US,M
61503,2023,EN,FT,Security Analyst,82000,USD,82000,US,0,US,M
61504,2023,MI,FT,Security Engineer,140000,USD,140000,US,100,US,M
61505,2023,MI,FT,Security Engineer,90000,USD,90000,US,100,US,M
61506,2023,SE,FT,Security Researcher,226600,USD,226600,US,0,US,M
61507,2023,SE,FT,Security Researcher,140100,USD,140100,US,0,US,M
61508,2023,MI,FT,DevSecOps Engineer,120000,USD,120000,US,100,US,M
61509,2023,MI,FT,DevSecOps Engineer,100000,USD,100000,US,100,US,M
61510,2023,SE,FT,Security Researcher,226600,USD,226600,US,0,US,M
61511,2023,SE,FT,Security Researcher,140100,USD,140100,US,0,US,M
61512,2023,SE,FT,Security Engineer,228700,USD,228700,US,100,US,M
61513,2023,SE,FT,Security Engineer,155465,USD,155465,US,100,US,M
61514,2023,EN,FT,Incident Response Analyst,140000,USD,140000,US,0,US,M
61515,2023,EN,FT,Incident Response Analyst,125000,USD,125000,US,0,US,M
61516,2023,SE,FT,Security Engineer,220000,USD,220000,US,0,US,M
61517,2023,SE,FT,Security Engineer,160000,USD,160000,US,0,US,M
61518,2023,SE,FT,Security Engineer,247500,USD,247500,US,0,US,M
61519,2023,SE,FT,Security Engineer,153000,USD,153000,US,0,US,M
61520,2023,EN,FT,Security Engineer,170000,USD,170000,US,0,US,M
61521,2023,EN,FT,Security Engineer,120000,USD,120000,US,0,US,M
61522,2023,SE,FT,Security Engineer,270000,USD,270000,US,0,US,M
61523,2023,SE,FT,Security Engineer,200000,USD,200000,US,0,US,M
61524,2023,SE,FT,Security Engineer,170000,USD,170000,US,0,US,M
61525,2023,SE,FT,Security Engineer,120000,USD,120000,US,0,US,M
61526,2023,MI,FT,Information Security Analyst,175000,USD,175000,US,100,US,M
61527,2023,MI,FT,Information Security Analyst,111600,USD,111600,US,100,US,M
61528,2023,MI,FT,Penetration Tester,112500,USD,112500,US,100,US,L
61529,2023,SE,FT,Security Engineer,141800,USD,141800,US,0,US,M
61530,2023,SE,FT,Security Engineer,113400,USD,113400,US,0,US,M
61531,2023,MI,FT,Security Consultant,140000,USD,140000,US,100,US,M
61532,2023,MI,FT,Security Consultant,135000,USD,135000,US,100,US,M
61533,2023,SE,FT,Security Engineer,266400,USD,266400,US,100,US,L
61534,2023,SE,FT,Security Engineer,124300,USD,124300,US,100,US,L
61535,2023,EX,FT,Head of Information Security,300000,USD,300000,US,100,US,M
61536,2023,EX,FT,Head of Information Security,250000,USD,250000,US,100,US,M
61537,2023,SE,FT,Security Engineer,204500,USD,204500,US,0,US,M
61538,2023,SE,FT,Security Engineer,142200,USD,142200,US,0,US,M
61539,2023,SE,FT,Security Analyst,211750,USD,211750,US,0,US,M
61540,2023,SE,FT,Security Analyst,192500,USD,192500,US,0,US,M
61541,2023,SE,FT,Security Engineer,300000,USD,300000,US,100,US,M
61542,2023,SE,FT,Security Engineer,234000,USD,234000,US,100,US,M
61543,2023,SE,FT,Threat Hunter,135000,USD,135000,US,100,US,M
61544,2023,SE,FT,Threat Hunter,105000,USD,105000,US,100,US,M
61545,2023,SE,FT,Security Engineer,229550,USD,229550,US,0,US,M
61546,2023,SE,FT,Security Engineer,141900,USD,141900,US,0,US,M
61547,2023,SE,FT,Penetration Tester,180000,USD,180000,US,100,US,M
61548,2023,SE,FT,Penetration Tester,100000,USD,100000,US,100,US,M
61549,2023,SE,FT,Security Consultant,155000,USD,155000,US,100,US,M
61550,2023,SE,FT,Security Consultant,125000,USD,125000,US,100,US,M
61551,2023,SE,FT,Security Engineer,300000,USD,300000,US,0,US,M
61552,2023,SE,FT,Security Engineer,145000,USD,145000,US,0,US,M
61553,2023,MI,FT,Security Consultant,55000,GBP,67672,GB,100,GB,M
61554,2023,MI,FT,Security Consultant,45000,GBP,55368,GB,100,GB,M
61555,2023,SE,FT,Security Engineer,230000,USD,230000,US,100,US,M
61556,2023,SE,FT,Security Engineer,155000,USD,155000,US,100,US,M
61557,2023,SE,FT,Security Analyst,180000,USD,180000,GB,100,GB,M
61558,2023,SE,FT,Security Analyst,120000,USD,120000,GB,100,GB,M
61559,2023,SE,FT,Security Engineer,300000,USD,300000,US,0,US,M
61560,2023,SE,FT,Security Engineer,130000,USD,130000,US,0,US,M
61561,2023,SE,FT,Security Engineer,230000,USD,230000,CA,100,CA,M
61562,2023,SE,FT,Security Engineer,160000,USD,160000,CA,100,CA,M
61563,2023,SE,FT,Threat Researcher,230000,USD,230000,US,0,US,M
61564,2023,SE,FT,Threat Researcher,190000,USD,190000,US,0,US,M
61565,2023,SE,FT,Security Engineer,127188,USD,127188,US,0,US,M
61566,2023,SE,FT,Security Engineer,100756,USD,100756,US,0,US,M
61567,2023,SE,FT,Security Engineer,247600,USD,247600,US,0,US,L
61568,2023,SE,FT,Security Engineer,136000,USD,136000,US,0,US,L
61569,2023,EN,FT,Cyber Security Analyst,75000,USD,75000,US,50,US,L
61570,2023,SE,FT,Security Engineer,200000,USD,200000,US,0,US,M
61571,2023,SE,FT,Security Engineer,130000,USD,130000,US,0,US,M
61572,2023,SE,FT,Security Engineer,205000,USD,205000,US,100,US,M
61573,2023,SE,FT,Security Engineer,140000,USD,140000,US,100,US,M
61574,2023,SE,FT,Compliance Specialist,171000,USD,171000,GB,100,GB,M
61575,2023,SE,FT,Compliance Specialist,128000,USD,128000,GB,100,GB,M
61576,2023,MI,FT,Detection Engineer,275000,USD,275000,US,100,US,M
61577,2023,MI,FT,Detection Engineer,90000,USD,90000,US,100,US,M
61578,2023,SE,FT,Security Engineer,160000,USD,160000,US,0,US,M
61579,2023,SE,FT,Security Engineer,110000,USD,110000,US,0,US,M
61580,2023,MI,FT,Security Engineer,40000,GBP,49216,GB,0,GB,M
61581,2023,MI,FT,Security Engineer,40000,GBP,49216,GB,0,GB,M
61582,2023,EX,FT,Head of Security,336800,USD,336800,US,100,US,M
61583,2023,EX,FT,Head of Security,269400,USD,269400,US,100,US,M
61584,2023,SE,FT,Security Engineer,91778,GBP,112923,US,100,US,M
61585,2023,SE,FT,Security Engineer,55865,GBP,68736,US,100,US,M
61586,2023,SE,FT,GRC Analyst,161200,USD,161200,US,0,US,M
61587,2023,SE,FT,GRC Analyst,134300,USD,134300,US,0,US,M
61588,2023,MI,FT,Security Engineer,135000,USD,135000,US,0,US,M
61589,2023,MI,FT,Security Engineer,125000,USD,125000,US,0,US,M
61590,2023,SE,FT,Information Security Analyst,100000,USD,100000,US,0,US,M
61591,2023,SE,FT,Information Security Analyst,90000,USD,90000,US,0,US,M
61592,2023,SE,FT,Security Engineer,185000,USD,185000,US,100,US,M
61593,2023,SE,FT,Security Engineer,175000,USD,175000,US,100,US,M
61594,2023,SE,FT,Security Engineer,283780,USD,283780,US,0,US,M
61595,2023,SE,FT,Security Engineer,233840,USD,233840,US,0,US,M
61596,2023,EX,FT,Head of Security,202000,USD,202000,US,100,US,M
61597,2023,EX,FT,Head of Security,195000,USD,195000,US,100,US,M
61598,2023,MI,FT,Information Security Analyst,130000,USD,130000,US,100,US,M
61599,2023,MI,FT,Information Security Analyst,95000,USD,95000,US,100,US,M
61600,2023,SE,FT,Security Analyst,95000,USD,95000,US,0,US,M
61601,2023,SE,FT,Security Analyst,75000,USD,75000,US,0,US,M
61602,2023,SE,FT,Security Engineer,383910,USD,383910,US,0,US,M
61603,2023,SE,FT,Security Engineer,315850,USD,315850,US,0,US,M
61604,2023,SE,FT,Security Engineer,383910,USD,383910,US,0,US,M
61605,2023,SE,FT,Security Engineer,315850,USD,315850,US,0,US,M
61606,2023,SE,FT,Security Engineer,383910,USD,383910,US,0,US,M
61607,2023,SE,FT,Security Engineer,315850,USD,315850,US,0,US,M
61608,2023,SE,FT,Security Architect,202606,USD,202606,US,100,US,M
61609,2023,SE,FT,Security Architect,139634,USD,139634,US,100,US,M
61610,2023,SE,FT,Security Architect,134400,USD,134400,US,100,US,M
61611,2023,SE,FT,Security Architect,89600,USD,89600,US,100,US,M
61612,2023,SE,FT,IAM Engineer,171700,USD,171700,US,100,US,M
61613,2023,SE,FT,IAM Engineer,118400,USD,118400,US,100,US,M
61614,2023,SE,FT,DevSecOps Engineer,160000,USD,160000,US,0,US,M
61615,2023,SE,FT,DevSecOps Engineer,130000,USD,130000,US,0,US,M
61616,2023,SE,FT,Compliance Specialist,143200,USD,143200,US,100,US,M
61617,2023,SE,FT,Compliance Specialist,114400,USD,114400,US,100,US,M
61618,2023,MI,FT,Security Engineer,60000,GBP,73824,GB,100,GB,M
61619,2023,MI,FT,Security Engineer,45000,GBP,55368,GB,100,GB,M
61620,2023,SE,FT,Security Engineer,175000,USD,175000,US,0,US,M
61621,2023,SE,FT,Security Engineer,90000,USD,90000,US,0,US,M
61622,2023,SE,FT,Incident Response Analyst,168000,USD,168000,US,100,US,M
61623,2023,SE,FT,Incident Response Analyst,114500,USD,114500,US,100,US,M
61624,2023,SE,FT,Compliance Specialist,210400,USD,210400,US,0,US,L
61625,2023,SE,FT,Compliance Specialist,127300,USD,127300,US,0,US,L
61626,2023,SE,FT,Security Engineer,266400,USD,266400,US,100,US,L
61627,2023,SE,FT,Security Engineer,124300,USD,124300,US,100,US,L
61628,2023,SE,FT,Security Engineer,226520,USD,226520,US,0,US,M
61629,2023,SE,FT,Security Engineer,181220,USD,181220,US,0,US,M
61630,2023,SE,FT,Compliance Manager,153600,USD,153600,US,0,US,M
61631,2023,SE,FT,Compliance Manager,100500,USD,100500,US,0,US,M
61632,2023,SE,FT,Security Engineer,157476,USD,157476,US,100,US,M
61633,2023,SE,FT,Security Engineer,104981,USD,104981,US,100,US,M
61634,2023,SE,FT,Compliance Analyst,148188,USD,148188,GB,0,GB,M
61635,2023,SE,FT,Compliance Analyst,98792,USD,98792,GB,0,GB,M
61636,2023,EX,FT,Security Engineer,263600,USD,263600,US,100,US,M
61637,2023,EX,FT,Security Engineer,194000,USD,194000,US,100,US,M
61638,2023,SE,FT,Security Engineer,138000,USD,138000,US,0,US,M
61639,2023,SE,FT,Security Engineer,108000,USD,108000,US,0,US,M
61640,2023,SE,FT,Detection Engineer,200000,USD,200000,CA,100,CA,M
61641,2023,SE,FT,Detection Engineer,160000,USD,160000,CA,100,CA,M
61642,2023,SE,FT,Security Analyst,179000,USD,179000,US,0,US,M
61643,2023,SE,FT,Security Analyst,140000,USD,140000,US,0,US,M
61644,2023,SE,FT,Security Engineer,134700,USD,134700,US,0,US,M
61645,2023,SE,FT,Security Engineer,114500,USD,114500,US,0,US,M
61646,2023,MI,FT,DevSecOps Engineer,120000,USD,120000,US,100,US,M
61647,2023,MI,FT,DevSecOps Engineer,100000,USD,100000,US,100,US,M
61648,2023,SE,FT,Security Analyst,150300,USD,150300,US,0,US,L
61649,2023,SE,FT,Security Analyst,59800,USD,59800,US,0,US,L
61650,2023,SE,FT,Security Engineer,212800,USD,212800,US,0,US,L
61651,2023,SE,FT,Security Engineer,135500,USD,135500,US,0,US,L
61652,2023,SE,FT,Security Engineer,212800,USD,212800,US,0,US,L
61653,2023,SE,FT,Security Engineer,135500,USD,135500,US,0,US,L
61654,2023,SE,FT,Security Engineer,210000,USD,210000,GB,100,GB,M
61655,2023,SE,FT,Security Engineer,113000,USD,113000,GB,100,GB,M
61656,2023,SE,FT,Security Engineer,212800,USD,212800,US,0,US,L
61657,2023,SE,FT,Security Engineer,111600,USD,111600,US,0,US,L
61658,2023,SE,FT,Security Engineer,212800,USD,212800,US,0,US,L
61659,2023,SE,FT,Security Engineer,111600,USD,111600,US,0,US,L
61660,2023,SE,FT,Compliance Specialist,175000,USD,175000,US,0,US,M
61661,2023,SE,FT,Compliance Specialist,150000,USD,150000,US,0,US,M
61662,2023,SE,FT,Security Engineer,247600,USD,247600,US,0,US,L
61663,2023,SE,FT,Security Engineer,136000,USD,136000,US,0,US,L
61664,2023,SE,FT,Security Engineer,105000,USD,105000,US,100,US,M
61665,2023,SE,FT,Security Engineer,83500,USD,83500,US,100,US,M
61666,2023,SE,FT,Security Operations Engineer,130000,USD,130000,US,50,US,L
61667,2023,MI,FT,Cyber Security Specialist,95000,USD,95000,US,100,US,L
61668,2023,SE,FT,Security Engineer,218000,USD,218000,US,100,US,M
61669,2023,SE,FT,Security Engineer,148500,USD,148500,US,100,US,M
61670,2023,SE,FT,Security Engineer,112000,USD,112000,US,100,US,M
61671,2023,SE,FT,Security Engineer,64000,USD,64000,US,100,US,M
61672,2023,SE,FT,Security Engineer,192500,USD,192500,US,0,US,M
61673,2023,SE,FT,Security Engineer,175000,USD,175000,US,0,US,M
61674,2023,SE,FT,Security Engineer,240000,USD,240000,US,100,US,M
61675,2023,SE,FT,Security Engineer,168000,USD,168000,US,100,US,M
61676,2023,SE,FT,Compliance Specialist,171000,USD,171000,US,100,US,M
61677,2023,SE,FT,Compliance Specialist,128000,USD,128000,US,100,US,M
61678,2023,SE,FT,DevSecOps Engineer,160000,USD,160000,US,0,US,M
61679,2023,SE,FT,DevSecOps Engineer,130000,USD,130000,US,0,US,M
61680,2023,SE,FT,Security Engineer,212800,USD,212800,US,0,US,L
61681,2023,SE,FT,Security Engineer,135500,USD,135500,US,0,US,L
61682,2023,MI,FT,Security Engineer,135000,USD,135000,US,0,US,M
61683,2023,MI,FT,Security Engineer,125000,USD,125000,US,0,US,M
61684,2023,SE,FT,Security Engineer,212800,USD,212800,US,0,US,L
61685,2023,SE,FT,Security Engineer,135500,USD,135500,US,0,US,L
61686,2023,SE,FT,Security Analyst,100000,USD,100000,US,0,US,M
61687,2023,SE,FT,Security Analyst,90000,USD,90000,US,0,US,M
61688,2023,SE,FT,Security Engineer,252400,USD,252400,US,100,US,M
61689,2023,SE,FT,Security Engineer,161520,USD,161520,US,100,US,M
61690,2023,SE,FT,Detection Engineer,240000,USD,240000,US,0,US,M
61691,2023,SE,FT,Detection Engineer,187000,USD,187000,US,0,US,M
61692,2023,SE,FT,Security Engineer,252000,USD,252000,US,100,US,M
61693,2023,SE,FT,Security Engineer,151200,USD,151200,US,100,US,M
61694,2023,SE,FT,Compliance Analyst,155000,USD,155000,US,0,US,M
61695,2023,SE,FT,Compliance Analyst,100750,USD,100750,US,0,US,M
61696,2023,EX,FT,Head of Information Security,135000,USD,135000,US,0,US,L
61697,2022,MI,FT,Cyber Security Engineer,100000,USD,100000,US,50,US,L
61698,2023,SE,FT,Security Engineer,250000,USD,250000,CA,100,CA,M
61699,2023,SE,FT,Security Engineer,170000,USD,170000,CA,100,CA,M
61700,2023,SE,FT,Security Compliance Manager,185000,USD,185000,US,100,US,M
61701,2023,SE,FT,Security Compliance Manager,115000,USD,115000,US,100,US,M
61702,2023,SE,FT,Security Compliance Manager,198000,USD,198000,US,0,US,M
61703,2023,SE,FT,Security Compliance Manager,138000,USD,138000,US,0,US,M
61704,2023,MI,FT,Security Analyst,250000,USD,250000,US,100,US,M
61705,2023,MI,FT,Security Analyst,150000,USD,150000,US,100,US,M
61706,2023,SE,FT,DevSecOps Engineer,157476,USD,157476,US,100,US,M
61707,2023,SE,FT,DevSecOps Engineer,104981,USD,104981,US,100,US,M
61708,2023,MI,FT,Information Security Officer,200000,CAD,148174,CA,0,CA,M
61709,2023,MI,FT,Information Security Officer,200000,CAD,148174,CA,0,CA,M
61710,2023,SE,FT,Security Engineer,212800,USD,212800,US,0,US,L
61711,2023,SE,FT,Security Engineer,111600,USD,111600,US,0,US,L
61712,2023,MI,FT,Security Engineer,140000,USD,140000,US,100,US,M
61713,2023,MI,FT,Security Engineer,90000,USD,90000,US,100,US,M
